Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
403549,2020-11-27 03:24:13,5410056176712193,"fraud_Heller, Gutmann and Zieme",grocery_pos,284.31,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,10445412dee774dae461af02e040612c,1385522653,43.620158,-87.463476
403574,2020-11-27 03:45:05,3587044315915002,"fraud_Swift, Bradtke and Marquardt",grocery_net,11.91,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,5234cfc1bc37805c80cb4989968c77f5,1385523905,34.741318,-89.298694
403838,2020-11-27 08:17:45,3513506355699497,fraud_Hudson-Ratke,grocery_pos,273.77,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,e6b9f355ab42b7908b97625391d0b6e5,1385540265,31.550991,-90.159198
403928,2020-11-27 09:41:41,3587044315915002,fraud_Schmitt Inc,gas_transport,9.5,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,0259ee134f5f5a1c307134ed00f244d0,1385545301,35.329674,-90.068027
404444,2020-11-27 16:07:24,3513506355699497,fraud_Friesen Inc,shopping_pos,956.44,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,6356cd12a8d89b1c36abd3521db229a6,1385568444,33.060111,-89.410945
404678,2020-11-27 18:46:40,676275912597,fraud_Fisher Inc,shopping_net,850.57,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,164a98659d161d72f0916d582ea91548,1385578000,44.092973,-86.164902
405004,2020-11-27 22:26:44,3513506355699497,fraud_Schaefer Ltd,kids_pets,17.93,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,fe8d984410b624493ae12d616bde62e3,1385591204,33.377561,-89.302362
405012,2020-11-27 22:31:04,676275912597,fraud_Stamm-Witting,shopping_net,831.72,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,d24bb7e1030a1a2ce6bcfa10d825329f,1385591464,45.617354,-85.523258
405025,2020-11-27 22:37:25,3513506355699497,fraud_Boyer-Reichert,shopping_net,980.82,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,1a0f820a700bfa12dc4c394d00407b94,1385591845,31.466231,-90.405622
405026,2020-11-27 22:38:28,676275912597,"fraud_Lehner, Mosciski and King",misc_net,847.3,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,1ef28a20e1a944f46c7ce6edfc6305a7,1385591908,44.299426,-86.039575
405027,2020-11-27 22:38:31,676275912597,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,884.94,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,561fe71da2ab01d7a4939190392174e1,1385591911,45.790067,-85.96025
405039,2020-11-27 22:48:26,3587044315915002,fraud_Pacocha-O'Reilly,grocery_pos,308.3,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,c420c16b38dc1ece17c93ddcf6a43311,1385592506,35.4228,-90.12288
405047,2020-11-27 22:55:25,676275912597,fraud_Dooley Inc,shopping_pos,916.04,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,6c06e2c14248d0e5fc7837b09dd9386c,1385592925,44.9374,-85.991028
405098,2020-11-27 23:25:00,3587044315915002,"fraud_Kerluke, Considine and Macejkovic",misc_net,949.55,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,e12c537f4dd0763c9fd737f62d663517,1385594700,34.49834,-88.708163
405115,2020-11-27 23:34:59,676275912597,fraud_Gerlach Inc,shopping_net,957.9,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,07b18357966795a9b071d9ff599b7705,1385595299,45.451729,-85.966786
405159,2020-11-27 23:54:57,3513506355699497,fraud_Bashirian Group,shopping_net,1071.14,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,b2e1f47d26a43b1ffdaac5962f34b8be,1385596497,32.742388,-90.008881
405160,2020-11-27 23:55:15,676275912597,fraud_Mante Group,misc_net,836.06,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,93890bb392dbc35874e9f405555e03e5,1385596515,44.738191,-84.83429699999999
405162,2020-11-27 23:56:02,3513506355699497,fraud_Hoppe-Parisian,kids_pets,17.95,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,1bbcaec9c65d90228e971a300131edcf,1385596562,31.86356,-90.549876
405191,2020-11-28 00:20:29,3513506355699497,fraud_Rodriguez Group,gas_transport,10.64,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,38e81301e1ae980ec06309cfe1d953c7,1385598029,32.446514,-89.549635
405252,2020-11-28 01:15:32,3513506355699497,fraud_Conroy-Cruickshank,gas_transport,7.95,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,714d4f1b3449e61faf11cd6259af8003,1385601332,32.718208000000004,-89.585089
405408,2020-11-28 03:50:37,676275912597,fraud_Deckow-O'Conner,grocery_pos,317.21,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,5f3b2d2e1e18ed0a9dc716e1ea889e07,1385610637,45.274574,-84.74460400000001
406515,2020-11-28 19:28:36,3513506355699497,fraud_Halvorson Group,misc_pos,9.43,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,37d493473ec84f041143e9ce6f3ef5ba,1385666916,32.941759000000005,-90.217046
406757,2020-11-28 22:03:25,676275912597,fraud_Goodwin-Nitzsche,grocery_pos,294.9,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,aa3f0e5db65f8a308477eb7e10893946,1385676205,44.572311,-85.497975
406811,2020-11-28 22:42:01,676275912597,fraud_Lemke-Gutmann,shopping_net,993.65,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,b9afd29df30e8fdd2af685c363fc71b8,1385678521,44.691064,-84.612845
406846,2020-11-28 23:00:58,676275912597,"fraud_Moore, Dibbert and Koepp",misc_net,816.03,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,6c726597e60ce358f19c74a562df7843,1385679658,44.241425,-85.63477900000001
406887,2020-11-28 23:18:30,676275912597,fraud_Kuphal-Predovic,misc_net,917.14,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,4633b279e33363753da0d4af67193182,1385680710,43.925165,-85.288768
416202,2020-12-01 00:09:07,377834944388609,fraud_Kiehn Inc,grocery_pos,304.81,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,eff498618d3967f06a94dff4020ab002,1385856547,36.863742,-94.21434
416421,2020-12-01 01:17:53,30266994494236,fraud_Gutmann-Upton,misc_pos,913.04,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,4bce1357c18f56edfa4da236b615c3ca,1385860673,36.784251,-77.812359
416511,2020-12-01 01:42:47,30266994494236,fraud_Pacocha-O'Reilly,grocery_pos,341.52,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,f5d8457ca0d3d4c850f7893fab3f092e,1385862167,36.418006,-78.14205
416652,2020-12-01 02:23:06,30266994494236,"fraud_Moen, Reinger and Murphy",grocery_pos,326.75,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,4f90b3d24a5fc52cb0982534357f30ec,1385864586,37.35346,-76.89611
416892,2020-12-01 03:31:44,377834944388609,fraud_Kilback LLC,grocery_pos,296.27,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,040fbe89112ed322789c71a8ad0b5b64,1385868704,35.915237,-93.46316
416981,2020-12-01 03:56:16,30266994494236,fraud_Dooley-Thompson,misc_net,806.92,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,6b7f8836f03169ed0d5c4355b1a5ea94,1385870176,37.752562,-78.443794
417010,2020-12-01 04:08:15,377834944388609,fraud_Miller-Hauck,grocery_pos,313.62,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,b6f7ad7013642492b0d9ba3904b657a3,1385870895,37.218067,-94.169715
417140,2020-12-01 04:45:45,377834944388609,fraud_Kutch LLC,gas_transport,8.47,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,5b16c6d896078323abf6f72c8b96119b,1385873145,35.45674,-94.451817
421290,2020-12-01 20:36:16,377834944388609,"fraud_Streich, Dietrich and Barton",shopping_net,934.26,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,7bb1da85296b8083abb762c1dee66be1,1385930176,36.325663,-94.115099
421833,2020-12-01 22:17:33,377834944388609,fraud_Kuhic LLC,shopping_net,1061.02,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,fcf6d8e2b69b866a4070958f88e3958b,1385936253,35.530401,-95.065806
421949,2020-12-01 22:41:24,377834944388609,fraud_Upton PLC,entertainment,409.2,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,01a748c0d894d55069063e3cf1ce10bd,1385937684,37.112335,-94.237607
422405,2020-12-02 00:07:29,3588001568691267,fraud_Huels-Nolan,gas_transport,9.16,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,904224770db9a338bc82fb05ff5b69cb,1385942849,56.214113,-133.261105
422683,2020-12-02 02:56:16,377834944388609,fraud_Cummerata-Jones,gas_transport,10.75,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,92f885083c2abf2e633f9dc64fa8d429,1385952976,37.374956,-95.016666
422759,2020-12-02 03:46:31,377834944388609,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,324.22,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,76d2136f4ad5089b78d424faead62673,1385955991,36.67066,-94.352258
425118,2020-12-02 22:26:14,3588001568691267,fraud_Kunde-Sanford,misc_net,745.05,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,4dcbabac2b9319533b45b3adb7e417f1,1386023174,56.134886,-132.392044
425120,2020-12-02 22:27:09,30266994494236,fraud_Stark-Batz,entertainment,603.08,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,2215d80a51e4759cd958566e5c7223b0,1386023229,37.961216,-78.291452
425124,2020-12-02 22:27:36,3588001568691267,fraud_Torphy-Goyette,shopping_pos,1318.89,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,2682f81f3f9e070b7abc721ca4bd5862,1386023256,54.801713,-133.669108
425150,2020-12-02 22:38:33,30266994494236,"fraud_Bahringer, Bergnaum and Quitzon",home,223.49,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,7a1181dfa554d02bc09e9d430ff3485f,1386023913,38.132876,-77.770113
425162,2020-12-02 22:40:11,3588001568691267,fraud_Fisher-Schowalter,shopping_net,984.28,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,7a7f30f2ac59399e4d15d1d59ee5389c,1386024011,54.605711,-133.23598
425166,2020-12-02 22:42:27,3588001568691267,fraud_Predovic Inc,shopping_net,1061.37,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,30ade9e3ef3d39534e186f983b2e5116,1386024147,55.24043399999999,-133.48808300000002
425170,2020-12-02 22:43:00,3588001568691267,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1008.38,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,3f368b3c5c88cd222a92081e3ce3eaf4,1386024180,56.117578,-133.50481499999998
425171,2020-12-02 22:43:08,30266994494236,"fraud_Quitzon, Green and Bashirian",shopping_pos,918.2,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,641cbe2ca6b51270a77be0b80ae5a275,1386024188,36.836519,-77.71658199999999
425181,2020-12-02 22:46:37,3588001568691267,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,926.72,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,f75033d4a8b25b372a780b8fe499a8ef,1386024397,54.942725,-132.236891
425184,2020-12-02 22:47:15,3588001568691267,fraud_Goyette Inc,shopping_net,990.84,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,583bfd7df5cd966870be9f4d2101f97b,1386024435,55.480308,-133.312477
425205,2020-12-02 22:55:57,3588001568691267,fraud_Barrows PLC,shopping_pos,1118.24,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,368833420db1c558bc00446dee5c1c7f,1386024957,55.518149,-134.01771100000002
425220,2020-12-02 23:04:23,3588001568691267,fraud_Beier-Hyatt,shopping_pos,1183.93,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,894951d364edb750070353b06c6434bf,1386025463,54.539825,-132.377864
425245,2020-12-02 23:16:36,377834944388609,fraud_Kuhic LLC,shopping_net,993.4,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,ee6e4dcbadd05ebc3b2c582c6f41d75f,1386026196,37.192427,-93.791148
425405,2020-12-03 00:14:10,3588001568691267,fraud_Kutch and Sons,grocery_pos,333.42,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,e68abacbf9a321f9c0a16f2e543a98ef,1386029650,55.853802,-132.400924
425459,2020-12-03 00:36:33,3588001568691267,fraud_Schamberger-O'Keefe,grocery_pos,298.76,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,faa98e77154a17b666e2931eb639e1c3,1386030993,55.408278,-132.321002
428496,2020-12-03 23:11:27,3588001568691267,"fraud_Towne, Greenholt and Koepp",shopping_net,881.12,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,1ef0bac58f04ea3a2ae580e26e65795f,1386112287,56.034742,-132.408328
428593,2020-12-03 23:45:11,3588001568691267,"fraud_Bernier, Volkman and Hoeger",misc_net,781.06,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,929a25bed65c69aa38337ecd624aa1d4,1386114311,55.167017,-133.772629
428902,2020-12-04 02:04:28,213156747557083,fraud_Bins-Rice,gas_transport,9.79,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,ae9414001129089d2309922b8bcfb7a6,1386122668,34.698064,-118.151516
429206,2020-12-04 04:36:36,630423337322,"fraud_Jenkins, Hauck and Friesen",gas_transport,13.69,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,bd4c76b1048b64e17a8e6ef648c4e5fe,1386131796,48.173571,-118.479952
431889,2020-12-04 21:50:46,213156747557083,fraud_Pouros-Conroy,shopping_pos,959.59,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,0e5ab0e310ae755066362d08848a7306,1386193846,33.92808,-118.771782
432006,2020-12-04 22:20:36,213156747557083,fraud_Bruen-Yost,misc_pos,9.02,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,10eb5129f7958587e2eceb75ed6f375b,1386195636,34.03968,-118.160172
432147,2020-12-04 23:03:25,630423337322,"fraud_Wuckert, Wintheiser and Friesen",home,257.51,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,2181d4709303be1ecb03313309778084,1386198205,49.579889,-118.25379
432168,2020-12-04 23:07:37,630423337322,"fraud_Windler, Goodwin and Kovacek",home,288.17,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,dafa70f2bb0d529d6141da3313e80594,1386198457,48.00633,-117.724112
432176,2020-12-04 23:09:22,213156747557083,fraud_Kilback and Sons,entertainment,570.37,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,9fc833423b3ce359515abd1dbe9a5db5,1386198562,34.489953,-119.031236
432283,2020-12-04 23:47:28,213156747557083,fraud_Auer-West,shopping_net,1068.48,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,33d95705335ebab992d3fe9764a8c722,1386200848,33.951918,-118.759126
432375,2020-12-05 00:19:53,3564182536169293,fraud_Deckow-O'Conner,grocery_pos,266.28,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,1286320c26dda96d06c722ba399b87d4,1386202793,40.427047,-81.65901600000001
432481,2020-12-05 01:10:01,3564182536169293,fraud_Kiehn-Emmerich,grocery_pos,319.22,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,2ade27d769012f0bedf5be4c50383e47,1386205801,39.034393,-81.417548
432545,2020-12-05 01:44:23,630423337322,fraud_Turner and Sons,shopping_pos,1107.65,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,0d633657b1d4e8c6c678067a345abf0f,1386207863,48.587491,-118.578816
432643,2020-12-05 02:34:36,213156747557083,fraud_Hudson-Ratke,grocery_pos,316.71,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,accc65006a7236eaccb19854789830de,1386210876,33.440779,-118.929947
432709,2020-12-05 03:04:55,630423337322,fraud_Goodwin-Nitzsche,grocery_pos,354.08,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,d47dee65288d6a087cb5a3c72fe1613d,1386212695,49.533242,-117.87987
432746,2020-12-05 03:23:40,4292743669224718067,fraud_Flatley-Durgan,misc_net,656.56,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,a94cd6fece49c2b1de1310337eb3b6f6,1386213820,38.703043,-76.325305
433126,2020-12-05 06:35:14,213156747557083,fraud_Wolf Inc,grocery_pos,274.68,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,4c8d1f2dfdbf15e696f2b4c1ff9098a6,1386225314,33.778195000000004,-118.849826
435333,2020-12-05 20:04:42,213156747557083,fraud_Terry-Huel,shopping_net,967.36,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,9ff388548a93df1e7b7c963dddf8929b,1386273882,34.965841,-118.066656
435757,2020-12-05 22:09:52,4292743669224718067,fraud_Hills-Boyer,personal_care,21.28,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,f81258ae7af8711cb75156ca356015ed,1386281392,37.429174,-77.079914
435862,2020-12-05 22:39:29,4292743669224718067,"fraud_Reichert, Shanahan and Hayes",shopping_net,1086.32,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,7dd2cce435d48a28cb0172a950440084,1386283169,39.031834,-76.322416
435973,2020-12-05 23:15:29,630423337322,fraud_Homenick LLC,personal_care,21.69,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,92a79a77bd1107bb1ee9a4740fd8d73d,1386285329,49.161488,-119.109765
436071,2020-12-05 23:47:44,630423337322,fraud_Kassulke Inc,entertainment,419.52,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,72f28fdacf2cdb29924861618f4d0479,1386287264,48.342876,-118.35081
436087,2020-12-05 23:53:39,3564182536169293,"fraud_Kerluke, Kertzmann and Wiza",misc_net,690.67,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,eadb5b7ce5236ae8aa7c074ec92e06e0,1386287619,40.949867,-80.938135
436106,2020-12-05 23:59:24,213156747557083,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,799.3,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,cb45dfc8275faf5c694d034711766d1d,1386287964,34.036573,-117.60762
436151,2020-12-06 00:16:26,4292743669224718067,fraud_Huels-Nolan,gas_transport,10.0,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,a5869180b7fa99a0e8d84e830f969991,1386288986,38.888451,-75.820993
436264,2020-12-06 00:46:08,4292743669224718067,fraud_Huel-Langworth,misc_net,846.5,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,1d419058b4efc747cf77bc51ef0c0fd1,1386290768,39.042840000000005,-75.641607
436487,2020-12-06 01:55:00,3564182536169293,fraud_Corwin-Collins,gas_transport,18.54,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,3bb90271102a1e64250cb6c8bd31543a,1386294900,40.613371,-81.31443
436725,2020-12-06 03:10:07,3564182536169293,fraud_Stracke-Lemke,grocery_pos,319.21,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,2a427fff804fcedeb1f6a18f5bd3e6ea,1386299407,39.285909,-81.673714
438561,2020-12-06 13:10:58,4412720572684931,fraud_Shields-Wunsch,health_fitness,17.45,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,70f630f6773ecd448049934fc66b8206,1386335458,38.586695,-74.728661
438819,2020-12-06 13:59:22,3564182536169293,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1099.03,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,009ae31d7187e430c030336f337923d7,1386338362,39.684015,-81.623829
440768,2020-12-06 21:23:04,4412720572684931,fraud_Auer-Mosciski,grocery_pos,338.94,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,5f4646c7932e6490b780f1f016262fa3,1386364984,38.54937,-76.45039399999999
441000,2020-12-06 22:13:54,4412720572684931,fraud_Lynch Ltd,shopping_pos,686.99,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,d55ae3193c56ed00263c548f2a99ce3b,1386368034,37.200888,-76.142348
441001,2020-12-06 22:14:02,3564182536169293,fraud_Friesen Inc,shopping_pos,893.8,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,4f7f267d0c361ecccb2767ba33385a38,1386368042,39.620091,-81.914436
441008,2020-12-06 22:15:47,3564182536169293,fraud_Hickle Group,shopping_pos,886.33,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,612f4511121a38c39e15b60ddbb196b2,1386368147,40.028547,-81.831648
441072,2020-12-06 22:27:45,3564182536169293,fraud_Auer LLC,personal_care,49.51,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,5f50d3f6e0073eeed622d34b42a9921b,1386368865,40.05307,-80.822411
441151,2020-12-06 22:45:44,4292743669224718067,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,812.13,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,214637c3924cacdc8f4bab26fecfefcb,1386369944,38.256588,-75.75484499999999
